ID,avgX,avgY,avgSDX,avgSDY,avgV,avgA,avgSDV,avgSDA,avgP,maxV,maxA,maxP,pen_down,pen_up,pen_ratio,sign_width,sign_height,width_height_ratio,total_sign_duration,range_pressure,range_velocity,range_acceleration,F
3,5280.860465116279,5429.596899224806,3998331.1433565877,864019.9925038752,27203.565240310072,1118525.9074961236,185825135.46809307,1153167572678.5012,445.86046511627904,62523.751,6366152.272000001,650.0,123.0,6.0,20.5,6637.0,3440.0,1.929360465116279,1952.0,644.0,62523.751,6366152.272000001,0
3,5170.556451612903,5596.129032258064,2672682.585508064,1137621.1769032262,27189.5822016129,1020148.5289112902,142865691.99313712,773255755033.1088,409.7903225806452,64131.78,4248794.347,569.0,118.0,6.0,19.666666666666668,6194.0,3934.0,1.574478901881037,1872.0,501.0,64131.78,4248794.347,0
3,5070.128787878788,5473.121212121212,3094686.294007576,942532.5459242425,26567.074068181806,981341.3531590907,159843859.11967418,809903722121.98,401.07575757575756,59822.342000000004,4731480.091,617.0,126.0,6.0,21.0,6314.0,3583.0,1.7622104381802959,1903.0,522.0,59822.342000000004,4731480.091,0
3,5496.1557377049185,5293.401639344263,2904114.5249098353,790274.2567049179,25046.634999999995,954798.7839180332,145660739.00068858,1116043733373.1123,367.75409836065575,63127.047,8832155.287,509.0,116.0,6.0,19.333333333333332,5809.0,3131.0,1.8553177898435005,1873.0,508.0,63127.047,8832155.287,0
3,5558.978873239436,5048.218309859155,3525506.0185211254,2299701.0411760565,35820.10727464788,3740457.167492958,540581933.2132185,619790029110011.9,418.443661971831,214143.19,297105101.823,665.0,136.0,6.0,22.666666666666668,7455.0,5080.0,1.4675196850393701,1993.0,650.0,214143.19,297105101.823,0
3,5686.37984496124,5328.395348837209,3579157.3053255817,1261494.9521937987,29599.14109302327,1177154.685341085,209858204.83044186,1486233342447.0862,455.17054263565893,76273.868,8068115.711,675.0,123.0,6.0,20.5,6778.0,3790.0,1.7883905013192611,1863.0,627.0,76273.868,8068115.711,0
3,5130.2,5307.328,3287595.535999999,1251207.1808320004,30015.447600000007,1370496.0378079999,248664276.70331207,1758241714229.1013,460.504,80056.409,8252459.312000001,634.0,119.0,6.0,19.833333333333332,6264.0,3777.0,1.65845909451946,1923.0,414.0,80056.409,8252459.312000001,0
3,5170.793650793651,4257.674603174603,3749696.2930952376,1068850.3783015872,28636.13956349206,2457858.869015874,309558718.4517142,149559423574786.1,349.53968253968253,116055.34199999999,137412461.634,557.0,120.0,6.0,20.0,6620.0,3646.0,1.8156884256719692,1973.0,509.0,116055.34199999999,137412461.634,1
3,4945.488372093023,4148.875968992248,3403934.803736434,1502162.546581395,34162.21164341085,2604333.611488372,332065624.01987594,116688265062374.0,335.3488372093023,83964.615,123558913.64700001,533.0,122.0,7.0,17.428571428571427,6467.0,4020.0,1.6087064676616916,2213.0,532.0,83964.615,123558913.64700001,1
3,5445.941176470588,4176.411764705882,4956193.880588235,1217092.673022059,31673.28806617648,7258303.507176467,1010545385.6249486,3006435531191484.0,368.55882352941177,347121.745,633203168.184,606.0,130.0,6.0,21.666666666666668,7046.0,3572.0,1.9725643896976484,2052.0,558.0,347121.745,633203168.184,1
3,5697.2444444444445,4381.1925925925925,5070731.636570372,1177260.2591259254,28788.303762962954,1230187.6968074075,278363353.60367405,930795607031.4802,397.22962962962964,77534.561,5713558.892999999,584.0,129.0,6.0,21.5,7617.0,3539.0,2.152302910426674,2103.0,578.0,77534.561,5713558.892999999,1
3,4328.097222222223,5486.3125,2657832.323874999,1084731.1874097202,27790.71093055556,3164391.847430554,321548766.3286668,538804977162154.75,533.2777777777778,162100.46,279189510.676,820.0,138.0,6.0,23.0,5993.0,4209.0,1.4238536469470182,1982.0,807.0,162100.46,279189510.676,1
3,4563.630136986301,5672.178082191781,4020887.237924659,1218829.832808219,29224.637534246584,2243490.96919863,323214303.53132874,112198305039480.72,522.3424657534247,108399.32400000001,127296706.971,836.0,140.0,6.0,23.333333333333332,6873.0,4183.0,1.6430791298111402,1883.0,821.0,108399.32400000001,127296706.971,1
3,4704.274809160305,5270.763358778626,3611041.462312977,1200998.1259236638,27368.781343511448,2227166.3374732826,254179410.3657482,151361421732592.53,557.1221374045801,114061.144,141147740.709,837.0,125.0,6.0,20.833333333333332,6523.0,4118.0,1.5840213695968917,1853.0,782.0,114061.144,141147740.709,1
3,5320.541095890411,5421.8493150684935,4883385.659246575,1331910.7855479452,29485.227623287672,1181606.2842945212,252662423.49642467,1477014934371.9065,594.1232876712329,67175.447,7677062.4,909.0,140.0,6.0,23.333333333333332,7157.0,4536.0,1.5778218694885362,1912.0,882.0,67175.447,7677062.4,1
3,5251.876106194691,5216.194690265486,2813489.6129911505,1308413.4311061944,39819.46234513274,2278177.7657345133,641243509.1473894,5968489494120.435,581.0530973451328,126204.002,20083407.176,869.0,107.0,6.0,17.833333333333332,6767.0,4145.0,1.6325693606755127,2263.0,660.0,126204.002,20083407.176,1
3,5221.698275862069,5069.7155172413795,3838669.658982759,1126873.5138706896,39057.41108620689,2269432.352215517,615903210.285733,4252795254449.981,558.4310344827586,112072.228,12113770.797,797.0,110.0,6.0,18.333333333333332,7643.0,3764.0,2.0305526036131774,2213.0,625.0,112072.228,12113770.797,1
3,5238.723577235773,4860.528455284553,2551155.2568699187,1546117.078463415,42633.882536585355,2550472.1735528447,591929855.5251056,7529874052894.774,490.0081300813008,99961.073,17431427.707000002,832.0,117.0,6.0,19.5,6188.0,4305.0,1.43739837398374,2544.0,741.0,99961.073,17431427.707000002,1
3,5308.611111111111,5109.936507936508,2504657.745873016,1172784.363396825,37255.100682539676,8099522.477801586,1155452045.5386434,3731640020642583.0,523.5714285714286,316284.088,688455021.393,909.0,120.0,6.0,20.0,6040.0,3486.0,1.7326448651749857,2283.0,829.0,316284.088,688455021.393,1
3,5639.85,4895.658333333334,2850460.060925002,1037189.6248749996,22971.843249999994,971786.5494499999,175469784.08265838,1100491155805.844,588.5,57488.367999999995,5996555.617000001,817.0,114.0,6.0,19.0,5510.0,3553.0,1.5508021390374331,1602.0,678.0,57488.367999999995,5996555.617000001,1
3,5676.722222222223,4852.571428571428,3949923.7243888923,1371715.403642857,30954.99811904762,1408437.1159047622,310749482.28789693,1734539909674.7568,564.6904761904761,70708.31,7126288.42,719.0,120.0,6.0,20.0,6963.0,4101.0,1.697878566203365,1953.0,672.0,70708.31,7126288.42,1
3,6082.758333333333,4877.766666666666,3891318.9165250002,1757037.2121333326,32668.47644166667,1484738.625683333,354111366.7573666,1898188386907.6555,603.4416666666667,70990.525,9446708.606,823.0,114.0,6.0,19.0,6415.0,4809.0,1.3339571636514869,1872.0,810.0,70990.525,9446708.606,1
3,4985.86875,4835.5625,3666690.3265437507,1414520.0706875066,35418.34823125001,2043648.9163125004,505272256.7758686,2217983271102.9414,626.175,83038.152,8326768.137999999,914.0,154.0,6.0,25.666666666666668,6539.0,4347.0,1.5042558086036346,2904.0,808.0,83038.152,8326768.137999999,1
3,4811.420382165605,4551.955414012738,3243588.8296369417,1510574.5903312096,32131.831235668793,1646762.9185541398,389773115.731204,1551966852300.5952,609.9617834394904,73835.67599999999,6640171.237000001,893.0,151.0,6.0,25.166666666666668,6418.0,4443.0,1.4445194688273688,2634.0,828.0,73835.67599999999,6640171.237000001,1
3,5036.98064516129,4686.748387096774,3708290.586754839,1729279.9173806459,32578.182574193535,1668361.0368322579,369316098.97036123,2646656215769.25,621.7483870967742,73655.341,12063234.134000001,857.0,149.0,6.0,24.833333333333332,6859.0,4374.0,1.568129858253315,2554.0,613.0,73655.341,12063234.134000001,1
3,5412.670967741936,4611.845161290323,3766733.1207225816,1605958.2555806455,34060.34680645162,4759417.983896777,722498803.6283293,1042825512945050.2,593.5870967741936,225697.518,402025715.617,842.0,149.0,6.0,24.833333333333332,6864.0,3958.0,1.7342091965639213,2543.0,781.0,225697.518,402025715.617,1
3,5700.375722543353,5028.578034682081,4889649.818369941,1566672.3710982664,34781.38171098264,2093225.1649190753,544897896.6692022,3841446264304.0923,607.7630057803468,83943.731,16348041.707,906.0,167.0,6.0,27.833333333333332,7333.0,4173.0,1.757248981548047,2873.0,865.0,83943.731,16348041.707,1
4,5884.106918238994,5911.924528301887,1935802.22127673,595766.3967798736,23228.738339622647,2317620.722169812,344001940.43416995,146732022270282.94,566.0817610062893,88242.69900000001,153109053.3,997.0,155.0,4.0,38.75,5177.0,4044.0,1.280168150346192,1852.0,955.0,88242.69900000001,153109053.3,0
4,6758.8983050847455,5841.632768361582,2787258.353282486,862408.6531638423,32699.748926553675,3726487.2972881375,707600316.1362371,265317533369254.06,591.1920903954802,137081.136,216121103.88,945.0,170.0,7.0,24.285714285714285,5947.0,5057.0,1.175993672137631,2504.0,944.0,137081.136,216121103.88,0
4,7180.815476190476,5502.589285714285,2862897.7223869017,702565.6477142858,30916.5795654762,3956683.954988093,604937116.4238098,390476973503088.3,692.7261904761905,177418.0,252930416.04099998,1023.0,163.0,5.0,32.6,6031.0,4329.0,1.393162393162393,2063.0,977.0,177418.0,252930416.04099998,0
4,5999.208092485549,5053.9653179190755,2195656.6503410414,624475.2935838151,27729.960647398853,1659518.8214566477,404017287.56009257,3783612471387.3403,705.1445086705203,95619.683,13027164.695,1023.0,168.0,5.0,33.6,5433.0,4211.0,1.290192353360247,2083.0,1020.0,95619.683,13027164.695,0
4,6324.722772277228,5286.222772277228,2327744.6558366343,698399.0147326734,29069.238039603955,3833306.0550198033,751094510.0951186,620414903229314.2,736.6831683168317,185775.84399999998,352858112.813,1023.0,198.0,4.0,49.5,5833.0,5384.0,1.0833952451708766,2113.0,958.0,185775.84399999998,352858112.813,0
4,6321.564245810056,5246.374301675977,2506328.167659219,847396.6587653629,28914.24779888268,3695226.029078211,659681108.0646482,622946888784125.0,723.9050279329609,192770.55899999998,333718494.957,997.0,175.0,4.0,43.75,5794.0,5168.0,1.1211300309597523,1923.0,919.0,192770.55899999998,333718494.957,0
4,5651.753926701571,5422.675392670157,2190276.4158795816,521436.6590157069,27057.2472460733,1445144.1109319376,370271621.91982186,2159075664224.3767,650.2774869109948,104019.59199999999,15205506.359000001,1000.0,189.0,2.0,94.5,5310.0,4362.0,1.2173314993122422,1951.0,999.0,104019.59199999999,15205506.359000001,0
4,5682.375690607735,5420.812154696133,1961381.6377624322,623719.9354309392,26598.737535911598,1972050.5074364655,402590303.3893919,64694649707297.97,651.232044198895,101655.534,107949979.64799999,992.0,180.0,1.0,180.0,5134.0,4631.0,1.1086158497084864,1792.0,937.0,101655.534,107949979.64799999,0
4,6061.664739884393,5703.578034682081,2192659.795138729,623450.1051849711,24729.890855491318,2765930.850971097,400156235.9385315,282396872819692.5,631.3526011560693,126885.013,221171237.45599997,1023.0,170.0,3.0,56.666666666666664,5378.0,4574.0,1.1757761259291648,1832.0,937.0,126885.013,221171237.45599997,0
4,6758.082840236686,5374.455621301775,2172101.8629585807,840930.7332011835,26924.276165680487,1721646.346065089,458860704.6789051,4673653349446.48,707.9171597633136,119128.207,15487658.570999999,1023.0,163.0,6.0,27.166666666666668,5412.0,4939.0,1.0957683741648108,1942.0,928.0,119128.207,15487658.570999999,0
4,5627.22754491018,5959.988023952096,1676384.4735209593,373713.1770718563,20566.00605389223,1345911.1611616767,301160737.36498797,9064668660117.346,425.90419161676647,97815.275,33656893.816,721.0,163.0,4.0,40.75,4929.0,3921.0,1.2570772762050497,1862.0,699.0,97815.275,33656893.816,0
4,5526.515,5990.175,2819347.2595500015,759847.9547500004,29914.48552,3176150.3836699994,488661182.5306102,178760191655945.66,446.355,122695.715,177391005.0,869.0,194.0,6.0,32.333333333333336,6006.0,4762.0,1.261234775304494,2244.0,868.0,122695.715,177391005.0,0
4,5527.379120879121,5421.2032967032965,2322664.521109889,465330.0740219777,26715.946769230773,1766182.200642857,427496710.02564853,4678760540671.694,524.8351648351648,119143.06300000001,18650891.683,864.0,177.0,5.0,35.4,6152.0,4002.0,1.537231384307846,2072.0,779.0,119143.06300000001,18650891.683,0
4,5559.845303867403,5343.668508287293,2251662.7170055252,458989.55440883955,27972.12108839779,2939683.110127072,587359884.3702486,185832345038421.28,474.5193370165746,118346.865,182006986.558,832.0,175.0,6.0,29.166666666666668,5745.0,4248.0,1.3524011299435028,2113.0,831.0,118346.865,182006986.558,0
4,5851.434065934066,5578.516483516483,1438440.6709615402,441805.1297637359,24036.826351648357,1973770.6284890105,391759330.2997143,49416126612062.88,478.9120879120879,114800.26,91583515.856,794.0,177.0,5.0,35.4,4670.0,3855.0,1.2114137483787288,1993.0,793.0,114800.26,91583515.856,0
4,6317.936507936508,5639.026455026455,2447237.9863703684,393865.19960846606,28248.72781481483,2327351.8249206366,598638645.818344,34729166565366.004,504.23809523809524,137752.71,73069196.794,774.0,183.0,6.0,30.5,5853.0,4117.0,1.4216662618411464,2222.0,713.0,137752.71,73069196.794,0
4,6191.752941176471,5602.441176470588,1835282.915441177,284379.96420588205,25635.53511176472,1762907.3505,390844462.09829414,6585229138748.409,485.5352941176471,107703.116,15958145.74,724.0,162.0,8.0,20.25,5157.0,3406.0,1.514092777451556,2043.0,723.0,107703.116,15958145.74,0
4,5771.077380952381,5756.952380952381,1495787.8332857143,287226.08107738104,23337.14467857144,1456464.460505952,318572166.5246787,4109582166027.796,477.5297619047619,112092.26699999999,14065405.352,742.0,162.0,6.0,27.0,4787.0,3231.0,1.481584648715568,1942.0,695.0,112092.26699999999,14065405.352,0
4,5944.530864197531,5632.382716049383,1769373.8663641987,390288.55720370373,26501.848209876538,4028899.7406975296,635606134.9749078,818830926258417.2,504.94444444444446,218458.177,364036049.364,782.0,156.0,6.0,26.0,4873.0,3941.0,1.2364882009642222,1963.0,764.0,218458.177,364036049.364,0
4,5890.077348066298,5768.513812154696,1557356.589524861,376108.0950994474,26015.728342541428,1925304.531585636,429112545.43214923,13121287605444.049,454.8453038674033,133015.687,37273402.662,733.0,175.0,6.0,29.166666666666668,4689.0,3604.0,1.301054384017758,2082.0,709.0,133015.687,37273402.662,0
4,5370.845303867403,4422.690607734807,1968666.2412651926,510424.6446353591,20358.311121546965,1104175.1512154692,217118981.88429826,1405007650857.919,305.30386740331494,70438.156,9788152.066,522.0,177.0,4.0,44.25,4871.0,4007.0,1.2156226603443974,2021.0,504.0,70438.156,9788152.066,1
4,6014.108571428572,4089.542857142857,2383519.891199998,636640.3854,24224.14860571428,2743470.9357199995,307062293.92149127,376387667069481.25,297.42285714285714,157394.99300000002,256508457.815,498.0,171.0,4.0,42.75,5583.0,4274.0,1.3062704726251755,1943.0,497.0,157394.99300000002,256508457.815,1
4,5125.830303030303,4540.521212121213,2543121.0787878786,297176.22588484845,22952.778551515144,1587025.4627878794,292321172.5766302,24670194281738.668,298.94545454545454,103802.05300000001,60904860.576000005,455.0,161.0,4.0,40.25,5671.0,4000.0,1.41775,1842.0,454.0,103802.05300000001,60904860.576000005,1
4,5841.142857142857,4454.582857142857,2979599.0482171434,641954.585971428,27180.030194285682,4623380.519399998,764177041.8481658,1597178564917586.0,319.9428571428571,302358.436,528909861.792,526.0,171.0,4.0,42.75,6104.0,5311.0,1.149312747128601,1952.0,511.0,302358.436,528909861.792,1
4,4405.769953051643,5094.023474178403,3260125.632502348,1060062.6332112679,34368.546262910815,2275213.3354460094,638225682.9010189,3785046436691.7876,702.6948356807512,124745.485,16728569.155,958.0,208.0,5.0,41.6,6188.0,5613.0,1.1024407625155888,2483.0,816.0,124745.485,16728569.155,1
4,4900.192513368984,4913.363636363636,2517202.6437967913,638779.626764706,28079.21505347593,2922040.0914438516,460041363.5859624,212594375540295.62,641.2032085561498,114238.965,199729715.942,936.0,181.0,6.0,30.166666666666668,5195.0,4632.0,1.121545768566494,2243.0,897.0,114238.965,199729715.942,1
4,4744.215053763441,4928.844086021505,2562343.86772043,779777.5186881712,29277.070284946236,4609437.376209676,658959969.9558388,1324315293066009.8,678.3225806451613,244780.96,497029536.58,930.0,181.0,5.0,36.2,5462.0,5044.0,1.0828707375099127,2203.0,862.0,244780.96,497029536.58,1
4,4809.08040201005,4855.748743718593,1973609.3704020097,585201.7861055277,27729.17836180904,1662236.6020301483,426463595.8428241,2843777635055.416,585.8643216080402,95343.134,13366515.549,884.0,194.0,5.0,38.8,4854.0,4338.0,1.1189488243430152,2183.0,879.0,95343.134,13366515.549,1
4,5466.700564971751,5222.988700564972,2637118.1419548034,814134.8586327682,32547.149412429382,2491864.6068079094,718722211.8171698,6591083559611.757,593.2429378531074,121323.20199999999,18180077.322,820.0,171.0,6.0,28.5,5312.0,5280.0,1.006060606060606,2483.0,606.0,121323.20199999999,18180077.322,1
4,4696.367567567568,5112.648648648648,2399418.0703027025,836052.8657135136,32609.616070270273,6064047.265102703,987210835.4715353,2054631903021490.2,613.8054054054054,261205.71300000002,617322836.889,839.0,178.0,7.0,25.428571428571427,5279.0,5711.0,0.9243565049903695,2553.0,774.0,261205.71300000002,617322836.889,1
4,4732.0,5292.162337662337,2123298.4285714286,811795.6295000002,29200.772110389593,1981792.4135649356,519975916.7889286,3399523888788.4697,531.4285714285714,99865.86099999999,14287410.089000002,790.0,148.0,6.0,24.666666666666668,4916.0,5162.0,0.9523440526927548,2253.0,741.0,99865.86099999999,14287410.089000002,1
4,4282.413793103448,5703.3448275862065,1558106.6994913789,786722.9155603447,30196.64156896552,2998790.5523318984,937405995.7517846,8137607218458.017,542.8189655172414,153266.237,15405483.900999999,785.0,224.0,8.0,28.0,4431.0,4857.0,0.9122915379864114,3465.0,696.0,153266.237,15405483.900999999,1
4,6554.461956521739,4394.576086956522,5473352.933315219,651547.3094456522,40117.78347282605,3471747.8581576054,735725238.9148699,9165879242509.934,505.0978260869565,108423.115,17316739.353,828.0,177.0,7.0,25.285714285714285,7428.0,3846.0,1.9313572542901716,3174.0,827.0,108423.115,17316739.353,1
